>>>>>>
regional,do,daily,2017-01-16
regional,do,daily,2017-01-17
regional,do,daily,2017-01-18
regional,do,daily,2017-01-19
regional,do,daily,2017-01-20
regional,do,daily,2017-01-21
regional,do,daily,2017-01-22
regional,do,daily,2017-01-23
regional,do,daily,2017-01-24
regional,do,daily,2017-01-25
regional,do,daily,2017-01-26
regional,do,daily,2017-01-27
regional,do,daily,2017-01-28
regional,do,daily,2017-01-29
regional,do,daily,2017-01-30
regional,do,daily,2017-01-31
regional,do,daily,2017-02-01
regional,do,daily,2017-02-02
regional,do,daily,2017-02-03
regional,do,daily,2017-02-04
regional,do,daily,2017-02-05
regional,do,daily,2017-02-06
regional,do,daily,2017-02-07
regional,do,daily,2017-02-08
regional,do,daily,2017-02-09
regional,do,daily,2017-02-10
regional,do,daily,2017-02-11
regional,do,daily,2017-02-12
regional,do,daily,2017-02-13
regional,do,daily,2017-02-14
regional,do,daily,2017-02-15
regional,do,daily,2017-02-16
regional,do,daily,2017-02-17
regional,do,daily,2017-02-18
regional,do,daily,2017-02-19
regional,do,daily,2017-02-20
regional,do,daily,2017-02-21
regional,do,daily,2017-02-22
regional,do,daily,2017-02-23
regional,do,daily,2017-02-24
regional,do,daily,2017-02-25
regional,do,daily,2017-02-26
regional,do,daily,2017-02-27
regional,do,daily,2017-03-03
regional,do,daily,2017-03-04
regional,do,daily,2017-03-05
regional,do,daily,2017-03-11
regional,do,daily,2017-03-12
regional,do,daily,2017-03-18
regional,do,daily,2017-07-20
regional,do,daily,2017-07-21
regional,do,daily,2017-07-22
regional,do,daily,2017-07-23
regional,do,daily,2017-11-09
regional,do,daily,2017-11-10
regional,do,daily,2017-11-11
regional,do,daily,2017-11-12
regional,do,daily,2017-11-13
regional,do,daily,2017-11-14
>>>>>>
regional,ec,daily,2017-07-20
regional,ec,daily,2017-07-21
regional,ec,daily,2017-07-22
regional,ec,daily,2017-07-23
regional,ec,daily,2017-11-09
regional,ec,daily,2017-11-10
regional,ec,daily,2017-11-11
regional,ec,daily,2017-11-12
regional,ec,daily,2017-11-13
regional,ec,daily,2017-11-14
>>>>>>
regional,ee,daily,2017-07-20
regional,ee,daily,2017-07-21
>>>>>>
regional,es,daily,2017-07-20
regional,es,daily,2017-07-21
regional,es,daily,2017-07-23
regional,es,daily,2017-11-09
regional,es,daily,2017-11-10
regional,es,daily,2017-11-11
regional,es,daily,2017-11-12
regional,es,daily,2017-11-13
regional,es,daily,2017-11-14
>>>>>>
regional,fi,daily,2017-07-20
regional,fi,daily,2017-07-21
regional,fi,daily,2017-12-24
>>>>>>
regional,fr,daily,2017-07-20
regional,fr,daily,2017-07-21
regional,fr,daily,2017-07-22
regional,fr,daily,2017-07-23
>>>>>>
regional,gb,daily,2017-07-20
regional,gb,daily,2017-07-21
regional,gb,daily,2017-07-22
regional,gb,daily,2017-07-23
regional,gb,daily,2018-04-05
>>>>>>
regional,global,daily,2017-07-20
regional,global,daily,2017-07-21
regional,global,daily,2017-07-22
regional,global,daily,2017-07-23
regional,global,daily,2017-11-09
regional,global,daily,2017-11-10
regional,global,daily,2017-11-11
regional,global,daily,2017-11-12
regional,global,daily,2017-11-13
regional,global,daily,2017-11-14
>>>>>>
regional,gr,daily,2017-07-20
regional,gr,daily,2017-07-21
>>>>>>
regional,gt,daily,2017-07-20
regional,gt,daily,2017-07-21
regional,gt,daily,2017-07-22
regional,gt,daily,2017-07-23
regional,gt,daily,2017-11-09
regional,gt,daily,2017-11-10
regional,gt,daily,2017-11-11
regional,gt,daily,2017-11-12
regional,gt,daily,2017-11-13
regional,gt,daily,2017-11-14
>>>>>>
regional,hk,daily,2017-07-20
regional,hk,daily,2017-07-21
regional,hk,daily,2017-07-22
regional,hk,daily,2017-07-23
regional,hk,daily,2017-11-25
regional,hk,daily,2017-11-26
>>>>>>
regional,hn,daily,2017-07-20
regional,hn,daily,2017-07-21
regional,hn,daily,2017-07-22
regional,hn,daily,2017-07-23
regional,hn,daily,2017-11-09
regional,hn,daily,2017-11-10
regional,hn,daily,2017-11-11
regional,hn,daily,2017-11-12
regional,hn,daily,2017-11-13
regional,hn,daily,2017-11-14
>>>>>>
regional,hu,daily,2017-07-20
regional,hu,daily,2017-07-21
regional,hu,daily,2017-07-22
regional,hu,daily,2017-07-23
regional,hu,daily,2017-11-11
regional,hu,daily,2017-11-13
>>>>>>
regional,id,daily,2017-07-20
regional,id,daily,2017-07-21
regional,id,daily,2017-07-22
regional,id,daily,2017-07-23
>>>>>>
regional,ie,daily,2017-07-20
regional,ie,daily,2017-07-21
regional,ie,daily,2017-07-22
regional,ie,daily,2017-07-23
>>>>>>
>>>>>>
regional,is,daily,2017-07-20
regional,is,daily,2017-07-21
regional,is,daily,2017-07-22
regional,is,daily,2017-07-23
>>>>>>
regional,it,daily,2017-07-20
regional,it,daily,2017-07-21
regional,it,daily,2017-07-22
regional,it,daily,2017-07-23
regional,it,daily,2017-11-09
regional,it,daily,2017-11-10
regional,it,daily,2017-11-11
regional,it,daily,2017-11-12
regional,it,daily,2017-11-13
regional,it,daily,2017-11-14
>>>>>>
regional,jp,daily,2017-07-20
regional,jp,daily,2017-07-21
regional,jp,daily,2017-07-22
regional,jp,daily,2017-07-23
regional,jp,daily,2017-11-10
regional,jp,daily,2017-11-11
regional,jp,daily,2017-11-12
regional,jp,daily,2017-11-13
regional,jp,daily,2017-11-14
>>>>>>
regional,lt,daily,2017-07-20
regional,lt,daily,2017-07-21
>>>>>>
regional,lu,daily,2017-07-20
regional,lu,daily,2017-07-21
>>>>>>
regional,lv,daily,2017-07-20
regional,lv,daily,2017-07-21
>>>>>>
>>>>>>
regional,mt,daily,2017-07-20
regional,mt,daily,2017-07-21
>>>>>>
regional,mx,daily,2017-07-20
regional,mx,daily,2017-07-21
regional,mx,daily,2017-07-22
regional,mx,daily,2017-07-23
regional,mx,daily,2017-10-30
regional,mx,daily,2017-11-09
regional,mx,daily,2017-11-10
regional,mx,daily,2017-11-11
regional,mx,daily,2017-11-12
regional,mx,daily,2017-11-13
regional,mx,daily,2017-11-14
>>>>>>
regional,my,daily,2017-06-15
regional,my,daily,2017-06-16
regional,my,daily,2017-06-17
regional,my,daily,2017-06-18
regional,my,daily,2017-06-19
regional,my,daily,2017-06-20
regional,my,daily,2017-06-21
regional,my,daily,2017-06-22
regional,my,daily,2017-06-23
regional,my,daily,2017-06-24
regional,my,daily,2017-06-25
regional,my,daily,2017-07-20
regional,my,daily,2017-07-21
regional,my,daily,2017-07-22
regional,my,daily,2017-07-23
regional,my,daily,2018-06-08
regional,my,daily,2018-06-09
regional,my,daily,2018-06-10
regional,my,daily,2018-06-11
regional,my,daily,2018-06-12
regional,my,daily,2018-06-13
regional,my,daily,2018-06-14
regional,my,daily,2018-06-15
>>>>>>
>>>>>>
regional,nl,daily,2017-06-30
regional,nl,daily,2017-07-20
regional,nl,daily,2017-07-21
regional,nl,daily,2017-07-23
regional,nl,daily,2017-10-09
regional,nl,daily,2017-10-10
regional,nl,daily,2017-11-09
regional,nl,daily,2017-11-10
regional,nl,daily,2017-11-11
regional,nl,daily,2017-11-13
regional,nl,daily,2017-11-14
>>>>>>
regional,no,daily,2017-03-04
regional,no,daily,2017-03-10
regional,no,daily,2017-03-11
regional,no,daily,2017-03-12
regional,no,daily,2017-07-20
regional,no,daily,2017-07-21
regional,no,daily,2017-07-22
regional,no,daily,2017-07-23
>>>>>>
regional,nz,daily,2017-05-10
regional,nz,daily,2017-07-20
regional,nz,daily,2017-07-21
regional,nz,daily,2017-07-22
regional,nz,daily,2017-07-23
>>>>>>
regional,pa,daily,2017-07-20
regional,pa,daily,2017-07-21
regional,pa,daily,2017-07-22
regional,pa,daily,2017-11-09
regional,pa,daily,2017-11-10
regional,pa,daily,2017-11-11
regional,pa,daily,2017-11-12
regional,pa,daily,2017-11-13
regional,pa,daily,2017-11-14
regional,pa,daily,2018-05-24
>>>>>>
regional,pe,daily,2017-07-20
regional,pe,daily,2017-07-21
regional,pe,daily,2017-11-09
regional,pe,daily,2017-11-10
regional,pe,daily,2017-11-11
regional,pe,daily,2017-11-12
regional,pe,daily,2017-11-13
regional,pe,daily,2017-11-14
>>>>>>
regional,ph,daily,2017-07-20
regional,ph,daily,2017-07-21
regional,ph,daily,2017-07-22
regional,ph,daily,2017-07-23
>>>>>>
regional,pl,daily,2017-05-10
regional,pl,daily,2017-07-20
regional,pl,daily,2017-07-21
regional,pl,daily,2017-07-22
regional,pl,daily,2017-07-23
>>>>>>
regional,pt,daily,2017-07-20
regional,pt,daily,2017-07-21
regional,pt,daily,2017-07-22
regional,pt,daily,2017-07-23
regional,pt,daily,2017-11-09
regional,pt,daily,2017-11-10
regional,pt,daily,2017-11-11
regional,pt,daily,2017-11-12
regional,pt,daily,2017-11-13
regional,pt,daily,2017-11-14
>>>>>>
regional,py,daily,2017-07-20
regional,py,daily,2017-07-21
regional,py,daily,2017-11-09
regional,py,daily,2017-11-10
regional,py,daily,2017-11-11
regional,py,daily,2017-11-12
regional,py,daily,2017-11-13
regional,py,daily,2017-11-14
>>>>>>
>>>>>>
regional,se,daily,2017-07-20
regional,se,daily,2017-07-21
regional,se,daily,2017-07-22
regional,se,daily,2017-07-23
>>>>>>
regional,sg,daily,2017-07-20
regional,sg,daily,2017-07-21
regional,sg,daily,2017-07-22
regional,sg,daily,2017-07-23
regional,sg,daily,2017-11-25
regional,sg,daily,2017-11-26
>>>>>>
regional,sk,daily,2017-07-20
regional,sk,daily,2017-07-21
regional,sk,daily,2018-10-17
>>>>>>
regional,sv,daily,2017-07-20
regional,sv,daily,2017-07-21
regional,sv,daily,2017-07-22
regional,sv,daily,2017-11-09
regional,sv,daily,2017-11-10
regional,sv,daily,2017-11-11
regional,sv,daily,2017-11-12
regional,sv,daily,2017-11-13
regional,sv,daily,2017-11-14
regional,sv,daily,2017-12-25
>>>>>>
>>>>>>
regional,tr,daily,2017-07-20
regional,tr,daily,2017-07-21
>>>>>>
regional,tw,daily,2017-07-20
regional,tw,daily,2017-07-21
regional,tw,daily,2017-07-22
regional,tw,daily,2017-07-23
regional,tw,daily,2018-01-07
>>>>>>
regional,us,daily,2017-07-20
regional,us,daily,2017-07-21
regional,us,daily,2017-07-22
regional,us,daily,2017-07-23
regional,us,daily,2017-11-09
regional,us,daily,2017-11-10
regional,us,daily,2017-11-11
regional,us,daily,2017-11-12
regional,us,daily,2017-11-13
regional,us,daily,2017-11-14
>>>>>>
regional,uy,daily,2017-07-20
regional,uy,daily,2017-07-21
regional,uy,daily,2017-11-09
regional,uy,daily,2017-11-10
regional,uy,daily,2017-11-11
regional,uy,daily,2017-11-12
regional,uy,daily,2017-11-13
regional,uy,daily,2017-11-14
>>>>>>
regional,vn,daily,2018-03-14
regional,vn,daily,2018-03-15
regional,vn,daily,2018-03-16
regional,vn,daily,2018-03-17
regional,vn,daily,2018-03-18
regional,vn,daily,2018-03-19
regional,vn,daily,2018-03-20
regional,vn,daily,2018-03-21
regional,vn,daily,2018-03-22
regional,vn,daily,2018-03-23
regional,vn,daily,2018-03-24
regional,vn,daily,2018-03-25
regional,vn,daily,2018-03-26
regional,vn,daily,2018-03-27
regional,vn,daily,2018-03-28
regional,vn,daily,2018-03-29
regional,vn,daily,2018-03-30
regional,vn,daily,2018-03-31
regional,vn,daily,2018-04-01
regional,vn,daily,2018-04-02
regional,vn,daily,2018-04-03
regional,vn,daily,2018-04-04
regional,vn,daily,2018-04-05
regional,vn,daily,2018-04-06
regional,vn,daily,2018-04-07
regional,vn,daily,2018-04-08
regional,vn,daily,2018-04-09
regional,vn,daily,2018-04-10
regional,vn,daily,2018-04-11
regional,vn,daily,2018-04-12
regional,vn,daily,2018-04-13
regional,vn,daily,2018-04-14
regional,vn,daily,2018-04-15
regional,vn,daily,2018-04-16
regional,vn,daily,2018-04-17
regional,vn,daily,2018-05-15
regional,vn,daily,2018-05-16
regional,vn,daily,2018-05-17
regional,vn,daily,2018-05-18
regional,vn,daily,2018-05-19
regional,vn,daily,2018-05-20
regional,vn,daily,2018-05-21
regional,vn,daily,2018-05-22
regional,vn,daily,2018-05-23
regional,vn,daily,2018-05-24
regional,vn,daily,2018-06-01
regional,vn,daily,2018-06-02
regional,vn,daily,2018-06-03
regional,vn,daily,2018-06-04
regional,vn,daily,2018-06-05
regional,vn,daily,2018-06-06
regional,vn,daily,2018-06-07
regional,vn,daily,2018-06-08
regional,vn,daily,2018-06-09
regional,vn,daily,2018-06-10
regional,vn,daily,2018-06-11
regional,vn,daily,2018-06-12
regional,vn,daily,2018-06-13
regional,vn,daily,2018-06-14
regional,vn,daily,2018-06-15
regional,vn,daily,2018-06-16
regional,vn,daily,2018-06-17
regional,vn,daily,2018-06-18
regional,vn,daily,2018-06-19
regional,vn,daily,2018-06-20
regional,vn,daily,2018-06-21
regional,vn,daily,2018-06-22
regional,vn,daily,2018-06-23
regional,vn,daily,2018-06-24
regional,vn,daily,2018-06-25
regional,vn,daily,2018-06-26
regional,vn,daily,2018-06-27
regional,vn,daily,2018-06-28
regional,vn,daily,2018-06-29
regional,vn,daily,2018-06-30
regional,vn,daily,2018-07-01
regional,vn,daily,2018-07-02
regional,vn,daily,2018-07-03
regional,vn,daily,2018-07-04
regional,vn,daily,2018-07-10
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
>>>>>>
regional,ar,daily,2017-07-20
regional,ar,daily,2017-07-21
regional,ar,daily,2017-11-09
regional,ar,daily,2017-11-10
regional,ar,daily,2017-11-11
regional,ar,daily,2017-11-12
regional,ar,daily,2017-11-13
regional,ar,daily,2017-11-14
>>>>>>
regional,at,daily,2017-07-20
regional,at,daily,2017-07-21
regional,at,daily,2017-07-22
regional,at,daily,2017-07-23
>>>>>>
regional,au,daily,2017-07-20
regional,au,daily,2017-07-21
regional,au,daily,2017-07-22
regional,au,daily,2017-07-23
>>>>>>
regional,be,daily,2017-07-20
regional,be,daily,2017-07-21
regional,be,daily,2017-07-22
regional,be,daily,2017-07-23
>>>>>>
regional,bg,daily,2017-07-20
regional,bg,daily,2017-07-21
>>>>>>
regional,bo,daily,2017-07-20
regional,bo,daily,2017-07-21
regional,bo,daily,2017-11-09
regional,bo,daily,2017-11-10
regional,bo,daily,2017-11-11
regional,bo,daily,2017-11-12
regional,bo,daily,2017-11-13
regional,bo,daily,2017-11-14
>>>>>>
regional,br,daily,2017-07-20
regional,br,daily,2017-07-21
regional,br,daily,2017-07-22
regional,br,daily,2017-07-23
regional,br,daily,2018-01-09
regional,br,daily,2018-01-10
regional,br,daily,2018-01-11
regional,br,daily,2018-01-12
regional,br,daily,2018-01-13
regional,br,daily,2018-01-14
regional,br,daily,2018-01-15
regional,br,daily,2018-01-16
regional,br,daily,2018-01-17
regional,br,daily,2018-01-18
>>>>>>
regional,ca,daily,2017-07-20
regional,ca,daily,2017-07-21
regional,ca,daily,2017-07-22
regional,ca,daily,2017-07-23
>>>>>>
regional,ch,daily,2017-07-20
regional,ch,daily,2017-07-21
regional,ch,daily,2017-07-22
regional,ch,daily,2017-07-23
regional,ch,daily,2017-11-09
regional,ch,daily,2017-11-10
regional,ch,daily,2017-11-11
regional,ch,daily,2017-11-12
regional,ch,daily,2017-11-13
regional,ch,daily,2017-11-14
>>>>>>
regional,cl,daily,2017-07-20
regional,cl,daily,2017-07-21
regional,cl,daily,2017-07-23
regional,cl,daily,2017-11-09
regional,cl,daily,2017-11-10
regional,cl,daily,2017-11-11
regional,cl,daily,2017-11-12
regional,cl,daily,2017-11-13
regional,cl,daily,2017-11-14
regional,cl,daily,2018-01-01
>>>>>>
regional,co,daily,2017-07-20
regional,co,daily,2017-07-21
regional,co,daily,2017-07-22
regional,co,daily,2017-07-23
regional,co,daily,2017-11-09
regional,co,daily,2017-11-10
regional,co,daily,2017-11-11
regional,co,daily,2017-11-12
regional,co,daily,2017-11-13
regional,co,daily,2017-11-14
>>>>>>
regional,cr,daily,2017-07-20
regional,cr,daily,2017-07-21
regional,cr,daily,2017-07-22
regional,cr,daily,2017-07-23
regional,cr,daily,2017-11-09
regional,cr,daily,2017-11-10
regional,cr,daily,2017-11-11
regional,cr,daily,2017-11-12
regional,cr,daily,2017-11-13
regional,cr,daily,2017-11-14
>>>>>>
>>>>>>
regional,cz,daily,2017-05-10
regional,cz,daily,2017-07-20
regional,cz,daily,2017-07-21
regional,cz,daily,2017-07-22
regional,cz,daily,2017-07-23
regional,cz,daily,2018-10-17
>>>>>>
regional,de,daily,2017-07-20
regional,de,daily,2017-07-21
regional,de,daily,2017-07-22
regional,de,daily,2017-07-23
>>>>>>
regional,dk,daily,2017-05-10
regional,dk,daily,2017-07-20
regional,dk,daily,2017-07-21
regional,dk,daily,2017-07-22
regional,dk,daily,2017-07-23
>>>>>>
regional,do,daily,2017-01-01
regional,do,daily,2017-01-02
regional,do,daily,2017-01-03
regional,do,daily,2017-01-04
regional,do,daily,2017-01-05
regional,do,daily,2017-01-06
regional,do,daily,2017-01-07
regional,do,daily,2017-01-08
regional,do,daily,2017-01-09
regional,do,daily,2017-01-10
regional,do,daily,2017-01-11
regional,do,daily,2017-01-12
regional,do,daily,2017-01-13
regional,do,daily,2017-01-14
regional,do,daily,2017-01-15
regional,do,daily,2017-01-16
regional,do,daily,2017-01-17
regional,do,daily,2017-01-18
regional,do,daily,2017-01-19
regional,do,daily,2017-01-20
regional,do,daily,2017-01-21
regional,do,daily,2017-01-22
regional,do,daily,2017-01-23
regional,do,daily,2017-01-24
regional,do,daily,2017-01-25
regional,do,daily,2017-01-26
regional,do,daily,2017-01-27
regional,do,daily,2017-01-28
regional,do,daily,2017-01-29
regional,do,daily,2017-01-30
regional,do,daily,2017-01-31
regional,do,daily,2017-02-01
regional,do,daily,2017-02-02
regional,do,daily,2017-02-03
regional,do,daily,2017-02-04
regional,do,daily,2017-02-05
regional,do,daily,2017-02-06
regional,do,daily,2017-02-07
regional,do,daily,2017-02-08
